what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1348932992169
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348932992458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348932992697
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348932993039
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933002295
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933005223
activated,view,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.ui.explorer",1348933010809
opened,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348933010964
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348933011010
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348933014046
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933015887
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933016416
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933019199
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933027224
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933029375
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933029915
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348933031288
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348933031898
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348933038084
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348933041458
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348933042375
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933043008
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933048194
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348933050330
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348933050609
