what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115425990
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115426427
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115428480
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115442544
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115442868
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115444579
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115444920
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115445453
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115456188
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115462147
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1349115469420
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115476399
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115478645
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115478950
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115480862
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349115485159
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349115486606
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115486864
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115487208
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115488744
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115492474
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115493915
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115499128
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115499414
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115501825
