what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115694478
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115696568
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1349115698645
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1349115700640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115701780
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115702108
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115704890
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115707897
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115708288
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115710162
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1349115715640
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115719994
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115720283
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115722324
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115761330
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1349115763166
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1349115769178
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349115773820
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115774861
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349115777580
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115778645
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115778856
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115779020
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115779176
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349115779504
