what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348926945710
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348926963292
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1348926966511
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1348926966652
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348926972090
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348926974840
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348926978348
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348926984127
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1348926987502
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1348927030250
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1348927030423
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927031111
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927031126
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348927031126
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927038454
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927041552
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1348927044619
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348927046027
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1348927047154
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348927048531
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348927049580
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348927050394
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927050802
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927052709
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927062254
