what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118747782
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118748053
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118749196
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118750595
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118750850
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118751828
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349118754132
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118755461
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118755719
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118756566
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349118757302
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349118757493
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349118757653
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349118757764
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118758407
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118758733
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118760008
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118765233
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118767307
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1349118773411
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118774100
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118774358
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118775739
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118777409
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118777799
