what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929282788
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929284211
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929287182
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929292744
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929294889
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1348929298167
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929298714
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929299089
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929303248
activated,editor,org.eclipse.wst.css.ui,1.0.400.v200904292008,"org.eclipse.wst.css.core.csssource.source",1348929306653
activated,editor,org.eclipse.wst.css.ui,1.0.400.v200904292008,"org.eclipse.wst.css.core.csssource.source",1348929308184
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1348929309122
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929316658
activated,editor,org.eclipse.wst.css.ui,1.0.400.v200904292008,"org.eclipse.wst.css.core.csssource.source",1348929318439
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1348929321683
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1348929323287
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1348929323559
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1348929324958
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929325399
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348929326563
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929329962
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348929335924
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929336221
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929342505
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348929343144
