what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1349116185124
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349116185806
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116186032
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116186583
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116196298
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116233791
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116234370
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116236167
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1349116240185
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116243605
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116243888
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116245618
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116258387
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116259654
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116261495
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116262552
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349116264871
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116265390
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116265757
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116267178
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116267648
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116271049
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349116271812
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349116272141
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1349116272970
