what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118046015
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1349118051851
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118052171
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118052609
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118056099
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118063272
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118063561
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118066594
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118066967
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118067301
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118067742
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118067923
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1349118071571
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118072807
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118073060
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118080708
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118107667
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118112706
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118119337
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118119650
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118123005
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118123565
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.undo",1349118124107
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118124539
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118125007
