what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349117336801
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349117336942
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349117337106
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349117337663
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117342233
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117345591
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117356914
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117360341
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117360757
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117364867
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117371022
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117371499
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117374493
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117406848
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117410568
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117433491
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117434799
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117529898
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117549358
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117622937
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117625386
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117647966
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1349117655694
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117662867
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117665323
