what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927479504
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927528432
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348927531510
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927531885
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927535996
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348927548319
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927548553
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927550543
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927563231
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927564200
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1348927580811
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927581077
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927583387
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1348927583737
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1348927584064
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordNext",1348927584583
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1348927585135
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1348927585271
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348927586861
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348927587017
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348927587189
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1348927587361
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927589376
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1348927613674
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1348927615834
