what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117669133
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117692780
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349117697552
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349117697990
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117707466
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117708115
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117711223
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117713976
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349117717452
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117720616
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117720999
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117723056
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117729364
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117729702
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117731478
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.cut",1349117734017
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117734314
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117734691
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117736274
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349117739797
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349117739974
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349117740130
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349117742837
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117743214
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349117745063
