what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1349118285559
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349118285967
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118286249
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118286735
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118288325
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349118302314
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349118302884
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118303142
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349118312895
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118314530
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118321067
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118324558
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118326993
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118332785
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118333035
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118335310
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118339446
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349118342652
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118343075
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118344992
activated,view,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.ui.explorer",1349118362731
activated,editor,org.eclipse.wst.css.ui,1.0.400.v200904292008,"org.eclipse.wst.css.core.csssource.source",1349118362911
activated,editor,org.eclipse.php.ui,2.1.0.v20090617-2341,"org.eclipse.php.editor",1349118385592
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.deletePreviousWord",1349118390666
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349118414800
