what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116330584
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordNext",1349116335906
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116337001
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116337369
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116340060
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.delete",1349116356486
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116357588
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116370942
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116373282
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116375132
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116377952
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116378397
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116384073
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.copy",1349116387137
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349116387348
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.edit.paste",1349116387804
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.wordPrevious",1349116395581
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116396934
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116397342
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116399936
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.wordPrevious",1349116403174
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.save",1349116405073
deactivated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116405456
activated,workbench,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"",1349116408278
executed,command,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui.file.refresh",1349116408629
